,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
10,On a boat in the middle of Hurricane Ike,224183,JBusEBoy Joseph Bussey,94,492,67,"['Ike', 'Hurricane', 'on', 'boat', 'Odyssey', 'tvunderthesun', 'tv', 'under', 'the', 'sun', 'Galveston', 'Bay', 'water', 'weather', 'joejoe', 'boats', 'sailing', 'storms']",0,a0csM7lC0mc
11,Raw Video: Hurricane Ike Slams Into Caribbean,217599,Associated Press,0,80,22,"['hurricane', 'ike', 'raw', 'video:', 'slams', 'caribbean', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,GXpcIpilEPA
12,"Hurricane Ike - The aftermath - Galveston Island, TX",215182,Reed Timmer,98,255,11,"['hurricane', 'Ike', 'Galveston', 'Island', 'texas', 'video', 'footage', 'aftermath', 'damage', 'tvn', 'reed', 'timmer', 'tornadovideos.net']",0,Eh4hWUzq6A4
13,Hurricane Ike news blackout on dead bodies Bolivar Crystal B,211442,watchmanscry,239,287,28,"['Hurricane', 'Ike', 'news', 'blackout', 'dead', 'bodies', 'Bolivar', 'Crystal']",0,Ge0dxJfxsa8
14,Hurricane Ike!  Insane surf prior to landfall - Galveston,172718,Reed Timmer,123,263,19,"['hurricane', 'ike', 'galveston', 'island', 'texas', 'storm', 'surge', 'September', '13', '2008', 'video', 'footage', 'chaser', 'waves', 'reed', 'timmer', 'TVN', 'tornadovideos.net']",0,43TRyusNu4g
15,Raw Footage of Hurricane Ike! Downtown Houston...,168425,Tommy Shenanigans,612,856,89,"['Hurricane', 'Ike', '9-13-08', 'Downtown', 'Houston', 'Raw', 'Footage', 'Lil', 'Wayne']",0,JBfKJtbVZ74
16,Horrifying Sounds of Hurricane Ike,153592,Storm M.,54,439,7,['__UNKNOWN__'],0,uu_Ie2ml1_E
17,Hurricane Ike Brings 5-story Waves to Cuba,139939,Associated Press,0,68,10,"['tropical', 'weather_ike', 'hurricane', 'ike', 'brings', '5-story', 'waves', 'cuba', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,L8x78glfh0c
18,Hurricane Ike - 4 Wheel Surfing - Pensacola Beach - 9.11.08,137802,Lang Holloman,79,84,2,"['hurricane', 'ike', 'pensacola', 'beach', 'escambia', 'surfers', 'quad', 'wheeler', 'surfing', 'surf', 'wheel', 'big', 'day']",0,aFCRdRO98j0
19,Flying Into the Eye of Hurricane Ike with the Hurricane Hunters - Angry Planet,129568,gkourounis,30,220,83,"['Hurricane', 'Ike', 'Storm', 'George', 'Kourounis', 'Angry', 'Planet', 'Eye', 'of', 'the', 'Hercules', 'WC-130J', 'Air', 'Force', 'Reserve', 'Weather', 'Reconnaissance', 'Unit']",0,MqzmrqRPyPQ
20,Jim Walker Reports on Hurricane Ike in Port Arthur,124254,wendihinson,29,37,2,"['Hurricane', 'Ike']",0,BG9ljqqoqMw
21,Hurricane Ike,121988,Dragonrider13025,492,1477,117,"['super', 'smash', 'brothers', 'brawl', 'peach', 'mario', 'nintendo', 'ike', 'marth', 'fox', 'lucas', 'bane', 'troy', 'stupid', 'flash', 'bored', 'pit']",0,mE-IjLUnOA0
22,What NOT to do in Hurricane Ike Video Raw Footage Galveston Texas Flooding,118023,rekjavicxxx,212,352,101,"['Hurricane', 'Ike', 'Rita', 'Katrina', 'Galveston', 'Texas', 'TX', 'Tropical', 'Storm', 'Raw', 'Footage', 'News', 'Reporter', 'funny', 'rain', 'blown', 'away', 'beach', 'surf', '2007', '2008', '2009', '2010', '2011', 'Chevrolet', 'Silverado', '4x4', 'Z71']",0,KtSYguSjXxw
23,Hurricane Ike washes up bear,110828,Sweetfly Adonis,74,145,27,"['Bear', 'Hurricane', 'Ike', 'Galveston']",0,4085llz2SYI
24,Hurricane Ike Weather Channel,107970,zaper3095,181,261,11,"['8s', 'channel', 'eye', 'hurricane', 'ike', 'local', 'on', 'storm', 'the', 'weather']",0,0LWBqJoHGIY
25,Streaker in Hurricane Ike,105361,gr6four,17,35,4,['streaker'],0,WHESQ-S6p4c
26,Hurricane Ike vs Cop on ATV,103091,Sean Mullins,56,0,0,"['Hurricane', 'Ike', 'Pensacola', 'Skimboarding', 'Beach', 'Epic', 'Fail', 'Owned', 'gulf', 'oil', 'spill', 'bp']",0,plP92SlmvVg
27,Kiteboarding Hurricane Ike,102961,Tom Leeman,46,61,17,"['kiteboard', 'surf', 'wakeboard', 'skateboard', 'kite', 'skate', 'wake', 'extreme', 'sport', 'windsurfing', 'scuba', 'snowboard', 'ski', 'swim', 'rock', 'climb', 'snorke']",0,MGGymUhUjxk
28,Hurricane Ike In Galveston Texas (Sept 2008),96118,cdcollura,75,257,16,"['Hurricane', 'Eye', 'Storm', 'Chasing', 'Eyewall', 'Wind', 'Texas', 'Gulf', 'Seawall', 'Devastation', 'Galveston', 'Surge', 'Flooding', 'Ike']",0,KK30w05yzTE
29,In the Eye of Hurricane Ike,92541,gkourounis,127,252,17,"['Hurricane', 'Ike', 'Galveston', 'Texas', 'George', 'Kourounis', 'Storm', 'Chaser', 'Angry', 'Planet', 'Eye', 'Eyewall', 'Stormchaser']",0,i_0dzUPKwP4
30,"Hurricane Ike - Bear Visits Galveston, Texas",91987,Kelly Walker,53,290,6,"['Hurricane', 'Ike', 'Bear', 'Visits', 'Galveston', 'Storm', 'surge', 'winds', 'destruction', '100', 'mph', 'Costume', 'Island', 'KHOU', 'Houston', 'Texas']",0,JLykQrCLKE8
31,Hurricane Ike Rips Roof off Right Behind Reporter,82850,Cory Reppenhagen,20,64,4,"['Hurricane', 'Ike', 'Roof', 'Ripped', 'Off', 'Amazing', 'Video']",0,taZdbkD_Y8E
32,"Hurricane Ike in Galveston Island, TX - STORM SURGE!",80753,Reed Timmer,29,136,7,"['Hurricane', 'Ike', 'Galveston', 'storm', 'surge', 'Island', 'texas', 'video', 'footage', 'September', '13', '2008']",0,JOrwFLYHj5o
33,Mermaid Spotted After Hurricane Ike,73411,thenightmyths,51,44,62,"['real', 'mermaid', 'footage', 'sighting', 'mythical', 'myth']",0,mdeAxe93OWE
34,"Hurricane Ike Galveston, Texas Seawall Video",64276,WeatherWarrior,30,103,8,"['Hurricane', 'Ike', '2008', 'Storm', 'Surge', 'Galveston', 'Texas', 'Seawall', 'High', 'Winds', 'Waves', 'Ocean', 'Chasing', 'Chaser']",0,LG3K-pxPDEk
35,Hurricane Ike | Holguin Cuba,62670,KoKo19841,14,13,0,"['Hurricane', 'Ike', 'Holguin', 'Cuba', 'Hotel']",0,4tYrwO_thOo
36,Galveston Texas Hurricane Ike Footage and aftermath,59637,globalimageworks,30,72,104,"['Hurricane', 'Ike', 'Texas', 'Galveston', 'Waves', 'boats', 'waves']",0,m0dvxrzpPQ4
37,Tracking Hurricane Ike,58257,tampabayfred,123,147,12,"['hurricane', 'hurricane tracking', 'hurricane ike', 'ike', 'ike landfall', 'galveston hurricane']",0,IrrCXlgk1TM
38,"School robbery caught on tape : after hurricane Ike, houston,",54034,alinjohn1960,58,64,12,"['black', 'robbed', 'security', 'cam', 'ike', 'rob']",0,r7zi583x9u0
39,Hurricane Ike inside San Luis Resort,53324,hurricanetrack,76,232,10,"['hurricane', 'ike', 'galveston', 'texas', 'san luis', 'wind', 'resort', 'storm', 'storm chaser']",0,KZt5DjMg3Yc
40,"Hurricane Ike Damage to Kemah, TX",53169,captvid56,15,31,2,"['Hurricane', 'Ike', 'Kemah', 'Texas']",0,vDc2Qnt0JM4
41,Hurricane Ike Footage Extreme Video Stock Hurricane Gustav,47198,Warren Faidley,9,29,5,"['Hurricane', 'Gustav', 'Huricane', 'Ike', 'Footage', 'Video', 'Clips', 'storm', 'Surge', 'Galveston', 'Texas', 'Free', 'HD', 'Stock', 'Chasers', 'Faidley', 'video']",0,x1_XYB4kKf4
42,Geraldo Rivera dunked by Hurricane Ike (repeatedly),45827,hawk10101,17,31,3,"['Geraldo', 'Rivera', 'Hurricane', 'Ike', 'dunk', 'fall', 'falling', 'big', 'wave', 'Fox', 'news', 'reporter', 'blooper']",0,MUO8_wB0Vmk
43,HURRICANE WIND FOOTAGE (IKE),45404,Pecos Hank,97,559,14,"['hurricane', 'Ike', 'Downtown', 'Houston', 'Geraldo', 'fast', 'wind', 'extreme', 'destruction', 'Texas', 'Rebecca', 'Bertot', 'Hank', 'Schyma', 'FOX', 'KRIV', '26', 'Storm', 'damage', 'broken', 'glass', 'storm', 'thunder', 'lightning', 'weather', 'horror', 'disaster', 'rain', 'tornado', 'widescreen', 'isaac', 'Louisiana', 'New', 'Orleans', 'Katrina', 'Rita', 'boliver', 'peninsula', 'Galveston', 'tropical', 'Frankenstorm', 'Sandy', 'flooding', 'flood', 'floods', 'fertilizer', 'explosion', 'waco', 'west']",0,y-gYCZkdcTs
44,Hurricane Ike Retrospective: Damage and Aftermath,43630,Molly Gorny,36,83,12,"['Hurricane', 'Ike', 'Houston', 'Galveston', 'Bolivar', 'Surfside', 'Crystal', 'Beach', 'Storm', 'proshow', 'Red', 'Cross', 'retrospective', 'damage', 'aftermath', 'landfall']",0,TXipDNAwW94
46,Only House Standing After Hurricane Ike Site of 1988 Exorcism?,43069,Waffles at Noon,14,112,9,"['Hurricane Ike (Tropical Cyclone)', 'Storm', 'Ghost', 'Exorcism (Film Subject)']",0,xIhzKrUkHAM
45,Hurricane Ike Crystal Beach Aftermath,42845,Michael Stuart,10,17,1,"['Crystal', 'Beach', 'Bolivar', 'Peninsula', 'Texas', 'Coast', 'Hurricane', 'Ike']",0,ofvDTeN807I
47,Hurricane Ike Whips Up Waves As Moves Into Texas,38576,Associated Press,0,31,3,"['ike', 'hurricane', 'whips', 'up', 'waves', 'moves', 'texas', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,JElTjdR1sLM
48,Inside the Eye of Hurricane Ike,36649,Associated Press,0,30,8,"['ike', 'us', 'inside', 'eye', 'hurricane', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,MYcYiOgXWfg
49,Haiti suffers floods as Hurricane Ike hits Caribbean - 07 Sep 08,36493,Al Jazeera English,0,21,2,"['ike', 'hurricane', 'teresa', 'bo', 'haiti', 'aljazeera', 'floods']",0,sygFl7dwO48
50,Raw Video: Homes Destroyed by Hurricane Ike,36410,Associated Press,0,13,1,"['ike', 'aerials', 'raw', 'video:', 'homes', 'destroyed', 'by', 'hurricane', 'associated press', 'AP', 'AP youtube', 'associated press youtube', 'AP online', 'ap associated press', 'ap news', 'associated press style', 'news', 'breaking news', 'latest news', 'business', 'finance', 'politics', 'local news', 'commentary', 'reports', 'breaking', 'current affairs', 'top news', 'headlines', 'news today']",0,9CJPpwSyQ9Q
51,Geraldo wipes out covering Hurricane Ike,35213,0101101001011010,3,17,0,"['geraldo', 'hurricane', 'ike', 'wipeout', 'spill', 'hilarious', 'foxnews', 'rivera', 'Jerry', 'Riviera', 'storm', 'knocked', 'down']",0,6dAUqW5dHrU
52,Hurricane Ike - Galveston Storm Surge over 1900 Monument,34767,Tim Trice,18,30,3,"['hurricane', 'ike', 'galveston', 'storm', 'surge', '1900', 'monument']",0,P-p2AKvxIag
53,Hurricane Ike - Worst Of Hurricane Ike (Zurvita),34679,Kelly Walker,5,16,11,"['Hurricane', 'Ike', 'Bear', 'Visits', 'Galveston', 'Storm', 'surge', 'winds', 'destruction', '100', 'mph', 'Costume', 'Island', 'KHOU', 'Houston', 'six', 'figures', 'working', 'from', 'home', '(zurvita)', 'Zurvita', 'sixfigureincome', 'money', 'opportunity', 'mlm', 'random', 'power', 'natural', 'gas', 'deregulation']",0,aTZTN_iWBmU
54,(Brawl hacks) Hurricane Ike - Project Smash Attack [PSA],33583,bleamix,93,88,11,"['Hurricane', 'Ike', 'Lightning', 'Luigi', 'ssbb', 'project', 'smash', 'attacks', 'PSA', 'Phoenix', 'Mario', 'Super', 'Smash', 'Bros.', 'brawl', 'brothers', 'gecko', 'os', 'geckoos', 'wiird', 'Phantom', 'Wings', 'hack', 'newcomer', 'new', 'comer', 'custom', 'moveset', 'Mr.', 'theme', 'texture', 'txs', 'model', 'gui']",0,izL2w8Wlcj8
55,"Hurricane Ike in Gulf Shores & Orange Beach, AL",33431,gulfshoreslocal,10,29,4,"['Hurricane', 'Ike', 'Gulf', 'Shores', 'Orange', 'Beach', 'AL', 'Point', 'Lagoon', 'Pass', 'West']",0,dg2XKIDfSaA
56,HURRICANE IKE COP ATV SWAMPED IN THE GULF,32839,ClayDoh1,33,34,5,"['hurricane', 'ike', 'four', 'wheeler', 'cop', 'cops', 'pensacola', 'storm', 'surge', 'atv', 'dumb', 'stupid', 'extreme', 'surf', 'surfers', 'beach']",0,N0I0GBcx9y4
57,Hurricane Ike Eyewall Video 100 MPH Winds Plus Storm Surge,32489,aftermathmanagement,22,57,4,"['Hurricane', 'Ike']",0,zI0lq9hriWo
58,IFAW Hurricane Ike Response - Lousiana - 9.15.08 - Dog Rescue,31696,IFAW - International Fund For Animal Welfare,12,202,5,"['IFAW', 'dog', 'Ike', 'water', 'rescue', 'welfare', 'Louisanna']",0,0_exBmKiAQo
59,Jesse Hines Hurricane Ike,30798,DigitalWunderland,14,19,1,"['digitalwunderland', 'digital', 'wunderland', 'dirtysouth', 'dirty', 'south', 'jesse', 'hines', 'jessehines', 'joecheshire', 'Outer', 'Banks', 'Hurricane', 'Ike', 'Cape', 'Hatteras', 'Lighthouse', 'joe', 'cheshire', 'Surfing', 'Tubes', 'Epic', 'Waves', 'action', 'sports', 'water', 'extreme', 'north', 'carolina', 'independant', 'film', 'video', 'movie']",0,9kfGu4Bi7kM
60,Local Forecast and Hurricane Ike Coverage/Storm Alert: Part 2,30513,socool775,27,0,0,"['TWC', 'The Weather Channel', 'Lansing', 'Michigan', 'Local on the 8s', 'Local Forecast', 'Comcast', 'Intellistar', 'September 2008', 'Hurricane Ike', 'Storm Alert', 'Flood Watch', 'Flood Warning', 'Heavy Rain', 'yt:stretch=16:9']",0,Y4haUw7U2Fc
61,Pensacola Beach Pier Surfing 09-13-08 Post Hurricane Ike,28918,Lang Holloman,20,20,2,"['hurricane', 'ike', 'pensacola', 'beach', 'surfer', 'HD', 'surf', 'florida', 'pier', 'irma surfing']",0,Kh4IP5Q5Cyw
62,"Hurricane Ike Storm Surge - Kemah, Texas",28546,Tim Trice,2,13,0,"['hurricane', 'ike', 'storm', 'surge', 'texas', 'galveston', 'kemah']",0,Yy7wSaNku7w
63,Hurricane Ike Storm Surge Map: Galveston,27980,WIRED,20,8,2,"['hurricane', 'ike', 'storm', 'surge', 'gulf', 'coast', 'texas', 'galvaston', 'refinery', 'refining']",0,0ddQf5fArqE
64,Hurricane Ike Weatherman Blown Away,27617,1to300,6,17,1,"['Hurricane', 'Ike', 'Reporter', 'Blown', 'Away', 'Over', 'Wind', 'Gusts', 'Hold', 'On', 'Weather', 'Channel', 'Storm', 'Alert', 'Houston', 'Texas']",0,vbhCXWcEOrg
65,HURRICANE IKE,26878,toadomos,135,309,40,"['youtube', 'poop', 'hurricane', 'ike', 'mazz0murder']",0,GNmKIsAW_xA
66,Post Hurricane Ike Dome Home Kits,26833,Hugh Simpson,7,19,6,"['HurricaneIke', 'domes', 'dodecahedrondome', 'news']",0,xnyoCC8jtTA
67,Eerie Wind Howling - Cincinnati Oh Hurricane Ike WindStorm,26044,Cincinnati,20,23,0,"['wind', 'storm', 'noise', 'weird', 'howling', 'whistle', 'bizarre', 'cincinnati', 'ohio', 'beechmont', 'ave', 'anderson', 'township', 'hurricane', 'ike']",0,4VqtbkaBs1A
68,Hurricane Ike Downtown Houston,25734,sanjet,16,50,8,"['Hurricane', 'Ike', 'Houston', 'Texas', 'Downtown']",0,LwTJJd0LE8A
69,Hurricane Ike Timelapse,25020,hurricanetrack,32,72,9,"['time lapse', 'hurricane', 'video', 'texas', 'ike', 'galveston']",0,1rQ97GSgMV8
70,"Hurricane Ike. Guardalavaca, Cuba.",24556,Kayt85,6,9,0,"['hurricane', 'ike', 'guardalavaca', 'holguin', 'cuba', 'sol', 'rio', 'de', 'luna', 'mares']",0,rvmT0qidlOg
71,"Hurricane Ike - Slides from the Galvaston and Houston Area, September 2008",23807,Donna Newell,21,38,3,"['hurricane', 'ike', 'pictures', 'galveston', 'houston', 'texas', 'september', '2008', 'aftermath']",0,THXo2mKTiqA
72,Hurricane Ike Playa Pesquero Cuba Video 2,23696,matt07732,6,10,1,"['Hurricane', 'Ike', 'Playa', 'Pesquero', 'Cuba', 'Travel', 'Log', 'Events']",0,EHngCwvNdCs
73,Owner of 'Last House Standing' reacts to Hurricane Ike on 4th anniversary,23581,KFDM YouTube,16,41,0,['__UNKNOWN__'],0,pZQyYl8ETtY
74,"Hurricane Ike - Galveston, TX pre storm video - Part 1.",22903,StormChasingVideo,14,41,8,"['Hurricane Ike', 'Houston', 'Texas', 'Galveston Island', 'Galveston', 'TX', 'hurricane', 'Severe', 'Weather', 'Storms', 'Tropical Cyclone', 'Typhoon', 'storm', 'suge', 'landfall', 'damage', 'news', 'Hurricanes', '2008', 'Storm Surge', 'Extreme', 'Wind', 'BNVN', 'StormChasingVideo.com', 'Storm Chasers', 'Hurricane Chasing', 'Hurricane Chasers', 'Weather Paparazzi']",0,XKjfGOOHKzk
75,Hurricane Ike,22843,Bart Comstock,38,65,1,"['hurricane', 'ike', 'texas', 'houston', 'galveston', 'weather', 'typhoon', 'cyclone', 'destruction', 'awesome', 'flood', 'storm', 'surge']",0,d1oDn0gUFps
76,"Hurricane Ike Houston, Texas Reporter loses it in Severe Weather hurricane in harris county",22835,robertdls,16,19,41,"['Hurricane', 'Ike', 'Houston', 'Texas', 'News', 'indiehouston.org', 'TX', 'Weather', 'Update', 'Severe', 'Evacuation', 'Meteor', 'Doppler', 'harris', 'county', 'houston', 'storm']",0,MuIXZaYBXeQ
77,Local Forecast- Hurricane Ike Storm Alert: Part 3,22738,socool775,28,0,0,"['TWC', 'The Weather Channel', 'Lansing', 'Michigan', 'Local on the 8s', 'Local Forecast', 'Comcast', 'Intellistar', 'September 2008', 'Hurricane Ike', 'Storm Alert', 'Heavy Rain', 'yt:stretch=16:9']",0,i01nSnFQF64
78,"Hurricane Ike, Providenciales, Turks and Caicos",22640,WIV4,2,10,0,"['Hurricane', 'Ike', 'Grand', 'Turk', 'Providenciales', 'TUrks', 'and', 'Ciaocs']",0,duXCyWZjYIE
79,Hurricane Ike Sep 7-2008 Club Amigo,22027,yousefrehayel,10,6,0,"['Hurricane', 'Ike']",0,WR1-wQ9M97E
80,Hurricane Ike Downtown Houston Tornado,21128,watercubecoins,8,9,9,"['hurricane', 'ike', 'damage', 'wind', 'tornados', 'weather', 'jp', 'morgan', 'chase', 'houston', 'downtown', 'environment', 'red', 'cross']",0,07XwH7rQdWs
81,Hurricane Ike Playa Pesquero Cuba,20988,matt07732,5,9,2,"['Hurricane', 'Ike', 'Cuba', 'Playa', 'Pesquero', 'Travel', 'Log', 'Events']",0,txh8EtOPg-A
82,Anderson Cooper Hurricane Ike blooper,20115,entero,3,18,4,"['anderson', 'cooper', 'hurricane', 'ike']",0,73uxJTAiAtk
83,"Hurricane Ike Before and After Flyover , Texas, 2008",19803,Steve Young,6,36,3,"['Hurricane', 'Ike']",0,al-7vBD5erA
84,Hurricane Ike hits South Padre Island with big waves,19678,spislandbreeze,9,17,3,"['hurricane', 'ike', 'storm', 'surfing', 'surf', 'south', 'padre', 'island', '2008', 'waves', 'breeze', 'video']",0,N5XJBREFVTo
85,"Hurricane IKE in Texas City, TX (2008)",19634,iCyclone,24,69,3,"['hurricane', 'ike', 'Ike', 'Texas', 'City', 'Galveston', '2008', 'chase', 'chaser', 'chasing', 'iCyclone', 'icyclone', 'weather', 'storm', 'USA', 'hurricane ike', 'hurricane ike chase', 'hurricane chase', 'hurricane chaser', 'hurricane chasing']",0,hF1S4zCdUSo
86,Hurricane Ike Reporter Gets Owned - Raw Footage Galveston TX,19072,rekjavicxxx,18,31,3,"['Hurricane', 'Ike', 'Rita', 'Katrina', 'Galveston', 'Texas', 'TX', 'Tropical', 'Storm', 'Raw', 'Footage', 'News', 'Reporter', 'funny', 'rain', 'blown', 'away', 'beach', 'surf']",0,OieNxA97XpQ
87,Local Forecast- Hurricane Ike Storm Alert: Part 1,18499,socool775,15,0,0,"['TWC', 'The Weather Channel', 'Lansing', 'Michigan', 'Local on the 8s', 'Local Forecast', 'Comcast', 'Intellistar', 'September 2008', 'Hurricane Ike Storm Alert', 'Heavy Rain', 'yt:stretch=16:9']",0,0RJnJzG8p5o
88,"Hurricane Ike -  Houston, TX area officials advise residents",18024,xxflcyclonexx,6,18,0,"['Hurricane', 'Ike', 'info', 'reports', 'tropical', 'weather', 'alerts', 'warnings', 'watches', 'storm', 'information', 'videos', 'huracan', 'tormenta']",0,g2oZAJh-ceo
89,Christians stop Hurricane Ike with Prayer!,17624,Rational Response Squad,0,0,0,"['christian', 'hurricane', 'ike', 'weather', 'rational', 'response', 'kellym78', 'brian', 'sapient', 'parody', 'bible', 'caldwell', 'windsor', 'village', 'darwin', 'award']",0,IOqt4qlqFeY
90,Hurricane Ike vs. Mike Bettes,17272,AndyMarquisLIVE,18,41,1,"['hurricane', 'ike', 'katrina', 'houston', 'galveston', 'storm', 'surge', 'flooding', 'wind', 'damage', 'catastrophe', 'devastation', 'tidal', 'wave', 'twc', 'weather', 'channel', 'msnbc', 'nbc', 'news', 'clear', 'lake', 'texas', 'tx', 'warning', 'fema', 'mike', 'bettes', 'david', 'shuster']",0,AFj3xaOgO7A
91,Hurricane Ike 2008 Flood - Looking out of French Doors from Living Room,17269,crashnburn0,5,30,6,"['fema', 'insurance', 'catastrophe', 'Hanks', 'Flood', '2008', 'Hurricane', 'Ike', 'Kris', 'Kristopher', 'Kyle', 'Regan', 'Compound']",0,2tLnrszCOkg
92,Hurricane Ike - Texas (Before and After),16581,AG3MiniFilmsStudio,15,31,2,"['news', 'documentary', 'Hurricane', 'Ike', 'Texas', 'Houston', 'Conroe', 'Pearland', 'HV20', 'Canon', 'Timelapse', 'disaster', 'weather', 'storm']",0,04vpxC88TJA
